num;IDBVA;STATUT;AGE;SEXE;AGE4T;RS4;HABITAT;Typeabonnement;Typecompteur;Puissancesouscrite;Typecommune;Radiateurselectriques;Balloneauchaudeelectrique;Bornerecharge;Autresourceenergie;Q11;Q12;Q13;Q14;Q2;Q3;Q4;Q51;Q52;Q6;Q71;Q72;Q8;Q91;Q92;Q10;Q111;Q112;Q131;Q132;Q141;Q151;Q152;Q16;Q17;Q181;Q182;Q19;Q20;Q21;Q22;Q24;Q25;RS11;prob5inf;prob5sup;Q11B;Q12B;Q13B;Q14B;Q2B;Q3B;Q4B;Q51B;Q52B;Q6B;score16;score15;prob1_5inf;prob1_5sup;prob2_5inf;prob2_5sup;CP;TLUDA9;TLUDA5;TLCC9;TLCC5;RS3;CSP;C1;C2;C4;C3;NRJ;POIDS;probaInf;probasup
268;36490;Participant;69;Homme;>= 60 ans;Non;Maison;HP/HC;Monophase;6;Rurale;Non;Oui;Non;Non;Oui, tout a fait;Ne se prononce pas;Non, pas du tout;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Ne se prononce pas;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Ne se prononce pas;Pas du tout gene;Non, pas du tout;Est inchangee;Oui;0.66;0.81;1;0;0;0;1;1;1;1;0;0;5;5;0,66;0,81;0,34;0,6;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
329;36719;Participant;78;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Oui;Oui;Non;Non;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Ne se prononce pas;;;;;Non, pas du tout;Ne se prononce pas;Ne se prononce pas;Est inchangee;Non;0.51;0.67;1;0;1;1;1;0;0;1;1;0;6;6;0,51;0,67;0,39;0,84;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,692;0,956
336;36981;Participant;76;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Rurale;Oui;Oui;Non;Non;Ne se prononce pas;Oui, plutot;Non, pas du tout;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Oui, beaucoup;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, plutot;Pas du tout gene;Ne se prononce pas;Est inchangee;Non;0.51;0.67;0;1;0;1;1;1;1;1;1;0;7;7;0,51;0,67;0,2;0,55;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
327;37081;Participant;48;Femme;45-59 ans;Oui;Appartement;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Oui;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Oui;Lave-vaisselle;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.51;0.67;1;1;1;1;1;1;1;1;1;0;9;9;0,51;0,67;0,23;0,8;29000.0;3;2;6;3;2;2;1;;1;1;1;0,858704;0,683;0,841
9;37224;Participant;51;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Oui;Non;Non;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas vraiment;Non;;;Oui;Television;;Oui, j¶?etais present seul;Non;;;;;Oui, plutot;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.66;0.81;1;1;1;1;1;1;1;1;1;0;9;9;0,66;0,81;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
668;37542;Participant;53;Homme;45-59 ans;Non;Maison;Tarif de base;Monophase;6;Rurale;Non;Oui;Non;Oui;Non, pas du tout;Oui, plutot;Ne se prononce pas;Non, pas du tout;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Non;;;;;;;Oui, un peu;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Non, pas du tout;Ne se prononce pas;Oui, tout a fait;S'est amelioree;Oui;0.51;0.67;0;1;0;0;1;1;1;0;1;0;5;5;0,51;0,67;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
678;37554;Participant;73;Homme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Rurale;Oui;Oui;Non;Non;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Non, pas du tout;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Ne se prononce pas;Pas du tout gene;Oui, plutot;Est inchangee;Oui;0.51;0.67;1;1;1;1;1;0;1;1;1;0;8;8;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
213;37652;Participant;52;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Non, pas vraiment;Oui, plutot;Non;;;;;;;Non, pas du tout;Oui;Lave-linge,Lave-vaisselle;;Oui;Box internet,Machine a cafe;;Oui, j¶?etais present seul;Non;;;;;Non, pas du tout;Pas vraiment gene;Ne se prononce pas;Est inchangee;Oui;0.66;0.81;0;0;0;0;1;1;0;0;1;0;3;3;0,66;0,81;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
209;37907;Participant;68;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Oui;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Oui, un peu;Oui;Lave-linge,Four,Lave-vaisselle,Radiateur electrique;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas vraiment gene;Non, pas vraiment;Est inchangee;Non;0.66;0.81;1;1;1;1;1;1;1;1;1;0;9;9;0,66;0,81;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
188;37912;Participant;65;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Non;Oui;Non;Non;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, tout a fait;Non, pas vraiment;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas vraiment;Oui;Lave-linge,Lave-vaisselle,Plaques de cuisson;;Oui;Four,Machine a cafe,Box internet,Bouilloire,Television,Ordinateur;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, plutot;Pas du tout gene;Non, pas vraiment;Est inchangee;Oui;0.66;0.81;1;1;1;1;1;1;0;1;1;0;8;8;0,66;0,81;0,39;0,84;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
477;38072;Participant;55;Femme;45-59 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Non;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.51;0.67;0;0;0;1;1;1;1;1;1;0;6;6;0,51;0,67;0,2;0,55;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
334;38111;Participant;60;Femme;>= 60 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Oui;Oui;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Ne se prononce pas;Ne se prononce pas;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Non;0.51;0.67;0;0;0;0;0;0;0;0;0;0;0;0;0,51;0,67;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,2;0,457
716;38592;Participant;57;Femme;45-59 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Non;Non;Non;Oui;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Oui, beaucoup;Oui;Lave-vaisselle,Lave-linge,Four,Machine a cafe;;Oui;Ne se prononce pas;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Tres gene;Oui, tout a fait;Est inchangee;Oui;0.5;0.5;1;1;1;1;1;1;1;1;1;0;9;9;0,5;0,5;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
280;38617;Participant;40;Homme;30-44 ans;Non;Appartement;Tarif de base;Monophase;9;Urbaine;Oui;Oui;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas du tout;Oui;Lave-linge,Lave-vaisselle,Micro-ondes,Machine a cafe,Television,Fer a repasser,Radiateur electrique,Recharge d¶?un vehicule electrique,Seche-cheveux,Eclairage,Aspirateur,Bouilloire,Plaques de cuisson,Four,Seche-linge;;Oui;Lave-linge,Lave-vaisselle,Micro-ondes,Machine a cafe,Television,Radiateur electrique,Console de jeux,Seche-linge,Four,Plaques de cuisson,Bouilloire,Eclairage,Vehicule electrique;;Oui, j¶?etais present seul;Non;;;;;Oui, plutot;Pas du tout gene;Ne se prononce pas;S'est degradee;Oui;0.66;0.81;0;0;0;0;1;1;0;1;1;0;4;4;0,66;0,81;0,31;0,43;56200.0;3;2;1;1;2;1;1;;1;1;1;1,145098;0,2;0,457
100;39037;Participant;35;Homme;30-44 ans;Non;Maison;Tarif de base;Triphase;6;Urbaine;Non;Oui;Oui;Oui;Oui, plutot;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, plutot;Est inchangee;Oui;0.66;0.81;1;0;0;1;1;1;1;1;1;0;7;7;0,66;0,81;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
528;39277;Participant;24;Femme;<30 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Ne se prononce pas;Non, pas vraiment;Non, pas du tout;Ne se prononce pas;Non, pas vraiment;Oui, tout a fait;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, plutot;Est inchangee;Oui;0.51;0.67;0;0;0;0;0;1;0;0;0;0;1;1;0,51;0,67;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
176;39521;Participant;32;Femme;30-44 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, plutot;Non;;;;;;;Oui, beaucoup;Oui;Lave-vaisselle,Lave-linge,Television;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, plutot;Pas vraiment gene;Oui, plutot;Est inchangee;Non;0.66;0.81;0;0;0;1;1;1;1;0;1;0;5;5;0,66;0,81;0,2;0,55;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
184;39633;Participant;56;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Oui;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Oui;Via le formulaire de contact de leur site internet;;Non, pas vraiment;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Non, pas vraiment;Pas du tout gene;Oui, tout a fait;Est inchangee;Oui;0.66;0.81;1;1;1;1;1;1;0;0;0;1;7;6;0,66;0,81;0,58;0,87;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,692;0,956
708;39838;Participant;30;Femme;30-44 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas vraiment;Oui, plutot;Oui, plutot;Non, pas vraiment;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Ne se prononce pas;;;;;Non, pas vraiment;Pas du tout gene;Non, pas vraiment;Est inchangee;Non;0.52;0.94;0;1;1;0;1;0;1;0;0;0;4;4;0,52;0,94;0,33;0,59;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
160;40047;Participant;88;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Oui;Oui, plutot;Oui, tout a fait;Ne se prononce pas;Non, pas vraiment;Oui, tout a fait;Non, pas du tout;Oui, plutot;Ne se prononce pas;Non, pas du tout;Non;;;;;;;Oui, beaucoup;Non;;;Oui;Machine a cafe,Plaques de cuisson,Four;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Ne se prononce pas;Ne se prononce pas;Oui, plutot;S'est degradee;Non;0.66;0.81;1;1;0;0;1;0;1;0;0;0;4;4;0,66;0,81;0,34;0,6;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
389;40427;Participant;40;Homme;30-44 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Oui, plutot;Oui, plutot;Non, pas du tout;Oui, tout a fait;Non, pas du tout;Non;;;;;;;Non, pas du tout;Oui;Lave-linge;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Non, pas vraiment;Pas vraiment gene;Non, pas du tout;Est inchangee;Non;0.51;0.67;0;0;0;0;1;1;0;1;0;0;3;3;0,51;0,67;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
363;40460;Participant;20;Homme;<30 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Oui, plutot;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Oui, plutot;Non;;;;;;;Oui, un peu;Oui;Lave-vaisselle;;Oui;Lave-vaisselle;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Tres gene;Oui, plutot;S'est degradee;Oui;0.51;0.67;0;0;0;0;1;0;0;0;1;0;2;2;0,51;0,67;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
390;40608;Participant;22;Femme;<30 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Oui, plutot;Oui, plutot;Oui, plutot;Oui, plutot;Oui, tout a fait;Non, pas vraiment;Oui, plutot;Non, pas vraiment;Oui, plutot;Non;;;;;;;Oui, un peu;Oui;Lave-linge,Bouilloire,Seche-cheveux;;Oui;Micro-ondes;;Oui, j¶?etais present seul;Non;;;;;Oui, plutot;Pas vraiment gene;Non, pas vraiment;Est inchangee;Non;0.51;0.67;1;1;1;1;1;0;1;0;1;0;7;7;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
494;40770;Participant;80;Homme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Non;;;;;;;Oui, beaucoup;Oui;Lave-linge;;Oui;Lave-linge,Lave-vaisselle,Micro-ondes,Radiateur electrique,Ordinateur;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Ne se prononce pas;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.52;0.97;1;1;1;0;1;1;1;1;1;0;8;8;0,52;0,97;0,2;0,67;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
495;40810;Participant;26;Femme;<30 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Oui, tout a fait;Ne se prononce pas;Ne se prononce pas;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, tout a fait;Non;;;;;;;Oui, un peu;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, tout a fait;Pas du tout gene;Ne se prononce pas;Ne se prononce pas;Non;0.51;0.67;1;0;0;1;1;1;1;1;1;0;7;7;0,51;0,67;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,692;0,956
324;40862;Participant;66;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Oui;Non;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, plutot;Oui, plutot;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, plutot;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.51;0.67;1;1;1;1;1;1;1;1;1;0;9;9;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,683;0,841
731;41639;Participant;60;Femme;>= 60 ans;Non;Maison;Tarif de base;Monophase;12;Urbaine;Oui;Oui;Non;Non;Oui, tout a fait;Non, pas du tout;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;Est inchangee;Non;0.5;0.5;1;0;0;1;1;1;1;1;1;0;7;7;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
325;41766;Participant;54;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas vraiment;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Non, pas vraiment;Oui, plutot;Oui, plutot;Oui, tout a fait;Oui, plutot;Non;;;;;;;Oui, un peu;Oui;Four;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas vraiment gene;Non, pas vraiment;Est inchangee;Non;0.51;0.67;0;0;0;0;0;1;1;1;1;0;4;4;0,51;0,67;0,17;0,37;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,691;0,989
679;41867;Participant;25;Femme;<30 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Oui;Non;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Non, pas vraiment;Non;;;;;;;Oui, un peu;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, plutot;Est inchangee;Oui;0.51;0.67;1;1;1;1;1;1;1;0;0;0;7;7;0,51;0,67;0,39;0,84;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,511;0,805
479;42023;Participant;28;Homme;<30 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Non;Non;Oui;Non, pas du tout;Non, pas vraiment;Non, pas du tout;Non, pas vraiment;Oui, plutot;Non, pas du tout;Ne se prononce pas;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Oui;Plaques de cuisson,Four,Machine a cafe,Bouilloire,Television,Eclairage;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, tout a fait;Pas du tout gene;Non, pas du tout;Est inchangee;Non;0.51;0.67;0;0;0;0;1;0;0;1;1;0;3;3;0,51;0,67;0,31;0,43;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,358;0,987
91;42169;Participant;21;Homme;<30 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas du tout;Oui, tout a fait;Ne se prononce pas;Non, pas du tout;Oui, plutot;Non, pas du tout;Non, pas vraiment;Non, pas du tout;Non, pas vraiment;Non;;;;;;;Non, pas vraiment;Oui;Television,Micro-ondes;;Oui;Micro-ondes,Television;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Non, pas vraiment;Pas vraiment gene;Ne se prononce pas;Est inchangee;Oui;0.66;0.81;0;1;0;0;1;0;0;0;0;0;2;2;0,66;0,81;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
482;42365;Participant;47;Homme;45-59 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Non;Non;Oui;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Ne se prononce pas;;;;;Non, pas vraiment;Ne se prononce pas;Oui, tout a fait;Est inchangee;Non;0.51;0.67;1;1;1;1;1;0;1;0;1;0;7;7;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,7;0,997
721;42494;Participant;19;Homme;<30 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Oui;Oui;Non;Non;Oui, tout a fait;Oui, tout a fait;Non, pas vraiment;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Oui, tout a fait;Pas du tout gene;Ne se prononce pas;Est inchangee;Non;0.5;0.5;1;1;0;1;1;1;1;1;1;0;8;8;0,5;0,5;0,22;0,69;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,692;0,956
211;42546;Participant;22;Homme;<30 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Non;Oui;Non;Non;Oui, plutot;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Non, pas vraiment;Non;;;;;;;Non, pas vraiment;Non;;;Oui;Micro-ondes,Four;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Non, pas vraiment;Est inchangee;Oui;0.66;0.81;1;0;0;0;1;0;1;1;0;0;4;4;0,66;0,81;0,34;0,6;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
686;42579;Participant;25;Homme;<30 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Non;Oui, tout a fait;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Non, il n¶?y avait personne a mon domicile;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;S'est amelioree;Oui;0.51;0.67;1;0;1;1;1;1;1;1;1;0;8;8;0,51;0,67;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,521;0,986
680;42589;Participant;20;Femme;<30 ans;Non;Maison;HP/HC;Monophase;9;Urbaine;Oui;Oui;Non;Non;Non, pas vraiment;Oui, plutot;Non, pas vraiment;Non, pas vraiment;Oui, plutot;Oui, plutot;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Non;;;;;;;Non, pas vraiment;Non;;;Non;;;Ne se prononce pas;Ne se prononce pas;;;;;Non, pas vraiment;Pas du tout gene;Non, pas vraiment;Est inchangee;Non;0.51;0.67;0;1;0;0;1;1;0;0;0;0;3;3;0,51;0,67;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,5;0,5
271;42830;Participant;47;Femme;45-59 ans;Non;Maison;Tarif de base;Monophase;9;Urbaine;Non;Oui;Non;Oui;Oui, tout a fait;Oui, plutot;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Oui, tout a fait;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present seul;Non;;;;;Oui, tout a fait;Pas du tout gene;Oui, tout a fait;S'est amelioree;Oui;0.66;0.81;1;1;1;1;1;1;1;1;1;0;9;9;0,66;0,81;0,23;0,8;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,521;0,986
178;42953;Participant;58;Homme;45-59 ans;Non;Maison;HP/HC;Monophase;6;Urbaine;Non;Non;Non;Non;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas du tout;Non, pas vraiment;Oui, plutot;Non, pas vraiment;Non, pas vraiment;Non, pas vraiment;Non;;;;;;;Non, pas du tout;Non;;;Non;;;Oui, j¶?etais present avec une ou plusieurs autres personnes;Non;;;;;Non, pas vraiment;Pas du tout gene;Oui, plutot;Est inchangee;Non;0.66;0.81;0;0;0;0;0;1;0;0;0;0;1;1;0,66;0,81;0,5;0,5;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,349;0,817
619;43068;Participant;50;Homme;45-59 ans;Non;Maison;Tarif de base;Monophase;12;Urbaine;Oui;Non;Non;Oui;Non, pas du tout;Oui, plutot;Non, pas du tout;Oui, tout a fait;Oui, tout a fait;Oui, plutot;Non, pas vraiment;Oui, plutot;Oui, tout a fait;Non;;;;;;;Oui, beaucoup;Oui;Lave-linge,Lave-vaisselle;;Non;;;Oui, j¶?etais present seul;Oui;Vous avez essaye de relancer le compteur Linky,Vous avez essaye de relancer le disjoncteur;;;Oui, un peu;Oui, plutot;Pas vraiment gene;Non, pas du tout;S'est degradee;Oui;0.51;0.67;0;1;0;1;1;1;0;1;1;0;6;6;0,51;0,67;0,35;0,6;81340.0;7;4;1;1;2;3;;;2;1;1;1,438897;0,213;0,984
